Order_ID,Date,Region,City,Retailer_Type,Product,Category,Units_Sold,Price_per_Unit,Discount_%,Revenue,Cost_per_Unit,Profit,Promotion,Sales_Channel,Demand_Level,Profit_Margin_%,Season,Retailer_Tier,Promotion_Effectiveness,Stock_Risk_Level,Region_Market_Share_%,Repeat_Retailer,Price_Sensitivity,Growth_vs_Last_Month
131,2023-01-20,East,Kolkata,Online,Limca,Carbonated,245,20,10,4410.0,13.44,1117.1,No,Direct,High,25.33,Winter,Bronze,Not Effective,Medium,25.3,Repeat,Discount Lover,No Data
132,2023-01-22,West,Mumbai,Supermarket,Limca,Carbonated,176,25,15,3740.0,19.4,325.9,No,Direct,High,8.71,Winter,Gold,Not Effective,Medium,24.95,Repeat,Discount Lover,No Data
133,2024-08-26,North,Chandigarh,Kirana,Limca,Carbonated,215,40,0,8600.0,23.72,3499.49,No,Distributor,High,40.69,Monsoon,Silver,Not Effective,Medium,24.98,Repeat,Premium Buyer,Increase
134,2024-06-06,West,Pune,Online,Coke,Carbonated,334,20,5,6346.0,12.1,2305.85,No,Distributor,Bulk,36.34,Summer,Bronze,Not Effective,High,24.95,Repeat,Regular Buyer,Decrease
135,2023-09-20,South,Bengaluru,Supermarket,Sprite,Carbonated,111,25,5,2636.25,17.42,703.04,No,Direct,Medium,26.67,Monsoon,Gold,Not Effective,Low,24.77,Repeat,Regular Buyer,Decrease
136,2024-08-01,East,Guwahati,Supermarket,Minute Maid,Juice,339,45,10,13729.5,30.97,3231.54,No,Direct,Bulk,23.54,Monsoon,Gold,Not Effective,High,25.3,Repeat,Discount Lover,Increase
137,2024-10-08,North,Lucknow,Supermarket,Limca,Carbonated,165,50,10,7425.0,30.28,2428.94,No,Direct,High,32.71,Monsoon,Gold,Not Effective,Medium,24.98,Repeat,Discount Lover,Decrease
138,2023-02-28,East,Guwahati,Supermarket,Coke,Carbonated,198,50,10,8910.0,37.96,1393.18,Yes,Direct,High,15.64,Winter,Gold,Not Effective,Medium,25.3,Repeat,Discount Lover,Increase
139,2024-08-08,East,Kolkata,Supermarket,Limca,Carbonated,343,25,10,7717.5,16.26,2140.23,No,Direct,Bulk,27.73,Monsoon,Gold,Not Effective,High,25.3,Repeat,Discount Lover,Increase
140,2023-03-28,North,Jaipur,Kirana,Minute Maid,Juice,268,45,5,11457.0,32.05,2866.82,Yes,Distributor,High,25.02,Summer,Silver,Effective,Medium,24.98,Repeat,Regular Buyer,Increase
141,2024-02-01,West,Ahmedabad,Online,Fanta,Carbonated,219,50,10,9855.0,25.79,4207.98,No,Direct,High,42.7,Winter,Bronze,Not Effective,Medium,24.95,Repeat,Discount Lover,Decrease
142,2024-07-25,North,Jaipur,Online,Coke,Carbonated,357,35,10,11245.5,26.44,1805.9,Yes,Distributor,Bulk,16.06,Monsoon,Bronze,Effective,High,24.98,Repeat,Discount Lover,Increase
143,2024-11-10,West,Mumbai,Kirana,Maaza,Juice,82,30,10,2214.0,21.29,468.52,No,Distributor,Medium,21.16,Winter,Silver,Not Effective,Low,24.95,Repeat,Discount Lover,Increase
144,2024-01-21,North,Jaipur,Online,Maaza,Juice,339,50,10,15255.0,35.05,3372.46,No,Distributor,Bulk,22.11,Winter,Bronze,Not Effective,High,24.98,Repeat,Discount Lover,Decrease
145,2024-01-07,East,Patna,Supermarket,Coke,Carbonated,168,25,5,3990.0,18.25,924.64,No,Distributor,High,23.17,Winter,Gold,Not Effective,Medium,25.3,Repeat,Regular Buyer,Decrease
146,2023-10-30,South,Hyderabad,Online,Coke,Carbonated,442,50,0,22100.0,33.1,7471.32,No,Distributor,Bulk,33.81,Monsoon,Bronze,Not Effective,High,24.77,Repeat,Premium Buyer,Increase
147,2024-01-21,West,Pune,Supermarket,Maaza,Juice,88,25,5,2090.0,18.28,481.08,No,Direct,Medium,23.02,Winter,Gold,Not Effective,Low,24.95,Repeat,Regular Buyer,Decrease
148,2024-11-23,North,Lucknow,Kirana,Fanta,Carbonated,378,25,15,8032.5,18.14,1174.47,No,Distributor,Bulk,14.62,Winter,Silver,Not Effective,High,24.98,Repeat,Discount Lover,Decrease
149,2023-07-18,South,Chennai,Kirana,Limca,Carbonated,198,45,15,7573.5,26.3,2365.32,No,Direct,High,31.23,Monsoon,Silver,Not Effective,Medium,24.77,Repeat,Discount Lover,Increase
150,2023-05-22,South,Hyderabad,Online,Maaza,Juice,456,30,0,13680.0,22.87,3252.62,No,Distributor,Bulk,23.78,Summer,Bronze,Not Effective,High,24.77,Repeat,Premium Buyer,Decrease
151,2023-06-14,North,Jaipur,Supermarket,Coke,Carbonated,149,35,5,4954.25,18.46,2203.26,No,Direct,Medium,44.47,Summer,Gold,Not Effective,Low,24.98,Repeat,Regular Buyer,Decrease
152,2023-02-24,West,Mumbai,Kirana,Limca,Carbonated,212,40,10,7632.0,31.93,861.93,Yes,Distributor,High,11.29,Winter,Silver,Not Effective,Medium,24.95,Repeat,Discount Lover,Decrease
153,2024-10-27,North,Jaipur,Kirana,Coke,Carbonated,181,50,5,8597.5,29.3,3293.62,Yes,Distributor,High,38.31,Monsoon,Silver,Not Effective,Medium,24.98,Repeat,Regular Buyer,Decrease
154,2023-01-06,East,Guwahati,Online,Maaza,Juice,473,20,0,9460.0,15.01,2360.37,Yes,Direct,Bulk,24.95,Winter,Bronze,Effective,High,25.3,Repeat,Premium Buyer,No Data
155,2023-11-05,North,Jaipur,Kirana,Sprite,Carbonated,72,20,5,1368.0,14.76,305.04,No,Distributor,Medium,22.3,Winter,Silver,Not Effective,Low,24.98,Repeat,Regular Buyer,Decrease
156,2024-07-02,North,Lucknow,Supermarket,Maaza,Juice,18,45,5,769.5,26.43,293.72,No,Direct,Low,38.17,Monsoon,Gold,Not Effective,Low,24.98,Repeat,Regular Buyer,Increase
157,2024-11-11,South,Kochi,Online,Sprite,Carbonated,352,20,10,6336.0,13.16,1704.96,Yes,Distributor,Bulk,26.91,Winter,Bronze,Effective,High,24.77,Repeat,Discount Lover,Increase
158,2024-10-12,East,Guwahati,Supermarket,Coke,Carbonated,208,30,10,5616.0,18.21,1827.52,No,Direct,High,32.54,Monsoon,Gold,Not Effective,Medium,25.3,Repeat,Discount Lover,Decrease
159,2023-12-07,South,Bengaluru,Supermarket,Maaza,Juice,78,20,10,1404.0,14.88,243.28,No,Direct,Medium,17.33,Winter,Gold,Not Effective,Low,24.77,Repeat,Discount Lover,Increase
160,2023-03-06,East,Bhubaneswar,Supermarket,Sprite,Carbonated,376,50,15,15980.0,28.02,5443.03,Yes,Distributor,Bulk,34.06,Summer,Gold,Effective,High,25.3,Repeat,Discount Lover,Increase
161,2024-02-12,West,Ahmedabad,Supermarket,Maaza,Juice,427,40,15,14518.0,29.04,2118.14,Yes,Direct,Bulk,14.59,Winter,Gold,Effective,High,24.95,Repeat,Discount Lover,Increase
162,2023-12-06,West,Mumbai,Kirana,Minute Maid,Juice,149,20,10,2682.0,12.4,834.38,No,Direct,Medium,31.11,Winter,Silver,Not Effective,Low,24.95,Repeat,Discount Lover,Decrease
163,2024-12-09,West,Pune,Supermarket,Limca,Carbonated,264,30,10,7128.0,21.54,1440.45,No,Direct,High,20.21,Winter,Gold,Not Effective,Medium,24.95,Repeat,Discount Lover,Decrease
164,2023-04-16,South,Chennai,Kirana,Fanta,Carbonated,50,30,10,1350.0,20.42,328.82,No,Distributor,Medium,24.36,Summer,Silver,Not Effective,Low,24.77,Repeat,Discount Lover,Increase
165,2023-02-13,East,Patna,Online,Limca,Carbonated,382,50,10,17190.0,31.52,5147.79,No,Distributor,Bulk,29.95,Winter,Bronze,Not Effective,High,25.3,Repeat,Discount Lover,Decrease
166,2024-06-09,North,Lucknow,Online,Fanta,Carbonated,420,45,5,17955.0,24.43,7695.44,No,Direct,Bulk,42.86,Summer,Bronze,Not Effective,High,24.98,Repeat,Regular Buyer,Increase
167,2023-08-30,North,Chandigarh,Supermarket,Coke,Carbonated,408,45,10,16524.0,35.32,2114.34,No,Distributor,Bulk,12.8,Monsoon,Gold,Not Effective,High,24.98,Repeat,Discount Lover,Decrease
168,2024-03-30,East,Patna,Online,Fanta,Carbonated,400,20,5,7600.0,12.39,2644.72,No,Direct,Bulk,34.8,Summer,Bronze,Not Effective,High,25.3,Repeat,Regular Buyer,Increase
169,2023-07-10,South,Bengaluru,Kirana,Coke,Carbonated,265,40,15,9010.0,21.41,3335.52,No,Direct,High,37.02,Monsoon,Silver,Not Effective,Medium,24.77,Repeat,Discount Lover,Increase
170,2024-05-17,South,Chennai,Online,Minute Maid,Juice,112,20,5,2128.0,12.71,704.23,No,Direct,Medium,33.09,Summer,Bronze,Not Effective,Low,24.77,Repeat,Regular Buyer,Decrease
171,2023-12-22,North,Jaipur,Online,Minute Maid,Juice,373,20,10,6714.0,15.11,1078.65,No,Distributor,Bulk,16.07,Winter,Bronze,Not Effective,High,24.98,Repeat,Discount Lover,Increase
172,2023-07-25,West,Pune,Online,Coke,Carbonated,415,25,5,9856.25,12.7,4586.94,No,Direct,Bulk,46.54,Monsoon,Bronze,Not Effective,High,24.95,Repeat,Regular Buyer,Increase
173,2023-03-30,East,Bhubaneswar,Online,Maaza,Juice,43,30,15,1096.5,21.47,173.3,No,Direct,Low,15.8,Summer,Bronze,Not Effective,Low,25.3,Repeat,Discount Lover,Increase
174,2023-11-21,East,Kolkata,Supermarket,Sprite,Carbonated,338,20,15,5746.0,13.1,1316.79,No,Distributor,Bulk,22.92,Winter,Gold,Not Effective,High,25.3,Repeat,Discount Lover,Increase
175,2023-02-26,South,Kochi,Online,Maaza,Juice,435,20,5,8265.0,10.97,3492.27,No,Distributor,Bulk,42.25,Winter,Bronze,Not Effective,High,24.77,Repeat,Regular Buyer,Increase
176,2023-09-14,West,Ahmedabad,Online,Coke,Carbonated,110,45,10,4455.0,26.59,1530.31,Yes,Distributor,Medium,34.35,Monsoon,Bronze,Not Effective,Low,24.95,Repeat,Discount Lover,Decrease
177,2024-11-05,South,Hyderabad,Supermarket,Sprite,Carbonated,329,45,10,13324.5,30.11,3418.69,No,Distributor,Bulk,25.66,Winter,Gold,Not Effective,High,24.77,Repeat,Discount Lover,Increase
178,2023-08-04,North,Jaipur,Online,Minute Maid,Juice,402,40,15,13668.0,20.36,5481.9,No,Direct,Bulk,40.11,Monsoon,Bronze,Not Effective,High,24.98,Repeat,Discount Lover,Increase
179,2024-12-02,West,Surat,Kirana,Sprite,Carbonated,217,30,15,5533.5,15.54,2161.49,Yes,Direct,High,39.06,Winter,Silver,Not Effective,Medium,24.95,Repeat,Discount Lover,Increase
180,2023-12-15,East,Guwahati,Kirana,Sprite,Carbonated,320,25,10,7200.0,14.89,2433.64,No,Direct,Bulk,33.8,Winter,Silver,Not Effective,High,25.3,Repeat,Discount Lover,Decrease
181,2024-07-29,South,Chennai,Supermarket,Maaza,Juice,64,30,5,1824.0,17.41,709.94,No,Distributor,Medium,38.92,Monsoon,Gold,Not Effective,Low,24.77,Repeat,Regular Buyer,Decrease
182,2024-01-29,North,Delhi,Supermarket,Fanta,Carbonated,452,40,15,15368.0,30.38,1634.57,Yes,Direct,Bulk,10.64,Winter,Gold,Effective,High,24.98,Repeat,Discount Lover,Increase
183,2024-05-25,West,Pune,Supermarket,Sprite,Carbonated,273,35,15,8121.75,22.72,1918.54,No,Direct,High,23.62,Summer,Gold,Not Effective,Medium,24.95,Repeat,Discount Lover,Increase
184,2024-08-20,East,Bhubaneswar,Online,Sprite,Carbonated,190,20,0,3800.0,13.59,1218.83,Yes,Direct,High,32.07,Monsoon,Bronze,Not Effective,Medium,25.3,Repeat,Premium Buyer,Increase
185,2024-03-17,West,Mumbai,Kirana,Coke,Carbonated,78,30,10,2106.0,18.29,679.11,No,Distributor,Medium,32.25,Summer,Silver,Not Effective,Low,24.95,Repeat,Discount Lover,Decrease
186,2023-10-23,South,Chennai,Online,Maaza,Juice,47,35,15,1398.25,20.44,437.71,No,Distributor,Low,31.3,Monsoon,Bronze,Not Effective,Low,24.77,Repeat,Discount Lover,Decrease
187,2024-01-18,South,Bengaluru,Online,Limca,Carbonated,416,30,10,11232.0,16.79,4246.73,No,Direct,Bulk,37.81,Winter,Bronze,Not Effective,High,24.77,Repeat,Discount Lover,Increase
188,2023-05-21,North,Delhi,Online,Coke,Carbonated,375,30,15,9562.5,16.34,3434.83,No,Distributor,Bulk,35.92,Summer,Bronze,Not Effective,High,24.98,Repeat,Discount Lover,Increase
189,2024-02-07,West,Ahmedabad,Online,Sprite,Carbonated,325,45,10,13162.5,29.35,3624.16,No,Direct,Bulk,27.53,Winter,Bronze,Not Effective,High,24.95,Repeat,Discount Lover,Decrease
190,2024-01-13,West,Surat,Online,Coke,Carbonated,179,45,0,8055.0,30.38,2616.98,No,Distributor,High,32.49,Winter,Bronze,Not Effective,Medium,24.95,Repeat,Premium Buyer,Increase
191,2024-08-15,East,Patna,Online,Minute Maid,Juice,305,25,0,7625.0,13.78,3422.45,No,Direct,Bulk,44.88,Monsoon,Bronze,Not Effective,High,25.3,Repeat,Premium Buyer,Increase
192,2024-08-09,South,Hyderabad,Kirana,Coke,Carbonated,495,45,0,22275.0,28.45,8190.26,Yes,Distributor,Bulk,36.77,Monsoon,Silver,Effective,High,24.77,Repeat,Premium Buyer,Increase
193,2024-05-28,East,Bhubaneswar,Supermarket,Limca,Carbonated,406,40,15,13804.0,28.83,2099.0,No,Distributor,Bulk,15.21,Summer,Gold,Not Effective,High,25.3,Repeat,Discount Lover,Increase
194,2024-05-04,South,Chennai,Online,Minute Maid,Juice,279,35,10,8788.5,22.33,2559.42,No,Direct,High,29.12,Summer,Bronze,Not Effective,Medium,24.77,Repeat,Discount Lover,Decrease
195,2024-05-10,West,Ahmedabad,Kirana,Maaza,Juice,108,25,10,2430.0,14.19,897.86,No,Direct,Medium,36.95,Summer,Silver,Not Effective,Low,24.95,Repeat,Discount Lover,Decrease
196,2024-05-06,South,Kochi,Online,Fanta,Carbonated,188,40,10,6768.0,26.88,1714.24,Yes,Direct,High,25.33,Summer,Bronze,Not Effective,Medium,24.77,Repeat,Discount Lover,Decrease
197,2023-10-25,East,Patna,Kirana,Sprite,Carbonated,31,30,0,930.0,18.98,341.58,No,Direct,Low,36.73,Monsoon,Silver,Not Effective,Low,25.3,Repeat,Premium Buyer,Decrease
198,2023-10-05,South,Hyderabad,Online,Maaza,Juice,487,40,10,17532.0,27.39,4193.98,Yes,Distributor,Bulk,23.92,Monsoon,Bronze,Effective,High,24.77,Repeat,Discount Lover,Decrease
199,2024-06-27,South,Bengaluru,Online,Minute Maid,Juice,125,45,5,5343.75,28.08,1833.8,Yes,Direct,Medium,34.32,Summer,Bronze,Not Effective,Low,24.77,Repeat,Regular Buyer,Decrease
200,2024-07-17,North,Chandigarh,Kirana,Coke,Carbonated,485,25,15,10306.25,19.1,1040.39,No,Direct,Bulk,10.09,Monsoon,Silver,Not Effective,High,24.98,Repeat,Discount Lover,Increase
201,2023-10-20,South,Chennai,Online,Fanta,Carbonated,340,20,0,6800.0,11.39,2926.27,No,Distributor,Bulk,43.03,Monsoon,Bronze,Not Effective,High,24.77,Repeat,Premium Buyer,Decrease
202,2023-02-07,South,Kochi,Kirana,Sprite,Carbonated,438,35,15,13030.5,25.36,1920.83,Yes,Distributor,Bulk,14.74,Winter,Silver,Effective,High,24.77,Repeat,Discount Lover,Decrease
203,2024-09-09,North,Jaipur,Online,Maaza,Juice,64,30,10,1728.0,20.77,398.6,No,Direct,Medium,23.07,Monsoon,Bronze,Not Effective,Low,24.98,Repeat,Discount Lover,Increase
204,2023-07-17,South,Kochi,Kirana,Fanta,Carbonated,424,20,10,7632.0,12.75,2224.52,Yes,Distributor,Bulk,29.15,Monsoon,Silver,Effective,High,24.77,Repeat,Discount Lover,Increase
205,2024-08-04,North,Jaipur,Kirana,Fanta,Carbonated,355,50,5,16862.5,37.84,3428.52,Yes,Direct,Bulk,20.33,Monsoon,Silver,Effective,High,24.98,Repeat,Regular Buyer,Increase
206,2024-11-16,West,Mumbai,Supermarket,Limca,Carbonated,58,25,5,1377.5,19.52,245.42,No,Direct,Medium,17.82,Winter,Gold,Not Effective,Low,24.95,Repeat,Regular Buyer,Increase
207,2023-10-01,East,Bhubaneswar,Kirana,Limca,Carbonated,498,30,10,13446.0,20.16,3408.36,No,Direct,Bulk,25.35,Monsoon,Silver,Not Effective,High,25.3,Repeat,Discount Lover,Increase
208,2023-05-02,South,Bengaluru,Online,Minute Maid,Juice,248,30,5,7068.0,19.52,2226.37,No,Direct,High,31.5,Summer,Bronze,Not Effective,Medium,24.77,Repeat,Regular Buyer,Decrease
209,2024-09-21,North,Jaipur,Online,Fanta,Carbonated,123,25,5,2921.25,15.91,964.03,No,Direct,Medium,33.0,Monsoon,Bronze,Not Effective,Low,24.98,Repeat,Regular Buyer,Decrease
210,2024-11-11,East,Guwahati,Supermarket,Maaza,Juice,432,25,5,10260.0,16.97,2929.56,No,Direct,Bulk,28.55,Winter,Gold,Not Effective,High,25.3,Repeat,Regular Buyer,Increase
211,2023-04-25,West,Mumbai,Kirana,Maaza,Juice,41,50,5,1947.5,27.25,830.34,No,Direct,Low,42.64,Summer,Silver,Not Effective,Low,24.95,Repeat,Regular Buyer,Increase
212,2024-08-20,North,Chandigarh,Online,Minute Maid,Juice,260,20,15,4420.0,12.72,1112.65,No,Direct,High,25.17,Monsoon,Bronze,Not Effective,Medium,24.98,Repeat,Discount Lover,Decrease
213,2024-04-18,East,Kolkata,Supermarket,Maaza,Juice,354,50,10,15930.0,30.94,4977.51,No,Distributor,Bulk,31.25,Summer,Gold,Not Effective,High,25.3,Repeat,Discount Lover,Increase
214,2023-12-19,North,Delhi,Kirana,Limca,Carbonated,368,20,0,7360.0,10.41,3527.61,No,Distributor,Bulk,47.93,Winter,Silver,Not Effective,High,24.98,Repeat,Premium Buyer,Decrease
215,2023-05-19,West,Surat,Kirana,Sprite,Carbonated,402,45,15,15376.5,34.53,1494.23,No,Direct,Bulk,9.72,Summer,Silver,Not Effective,High,24.95,Repeat,Discount Lover,Increase
216,2024-11-08,East,Kolkata,Supermarket,Minute Maid,Juice,457,40,5,17366.0,24.17,6318.83,No,Direct,Bulk,36.39,Winter,Gold,Not Effective,High,25.3,Repeat,Regular Buyer,Increase
217,2023-01-24,South,Hyderabad,Supermarket,Coke,Carbonated,162,35,15,4819.5,26.15,583.96,No,Direct,High,12.12,Winter,Gold,Not Effective,Medium,24.77,Repeat,Discount Lover,No Data
218,2023-07-13,West,Pune,Online,Fanta,Carbonated,489,45,0,22005.0,31.41,6644.2,Yes,Distributor,Bulk,30.19,Monsoon,Bronze,Effective,High,24.95,Repeat,Premium Buyer,Decrease
219,2023-04-14,South,Hyderabad,Supermarket,Coke,Carbonated,314,20,15,5338.0,14.22,873.01,No,Distributor,Bulk,16.35,Summer,Gold,Not Effective,High,24.77,Repeat,Discount Lover,Increase
220,2023-08-28,North,Lucknow,Supermarket,Limca,Carbonated,286,25,0,7150.0,19.95,1443.98,Yes,Direct,High,20.2,Monsoon,Gold,Effective,Medium,24.98,Repeat,Premium Buyer,Increase
221,2023-05-27,West,Pune,Online,Fanta,Carbonated,348,40,5,13224.0,23.3,5114.96,No,Distributor,Bulk,38.68,Summer,Bronze,Not Effective,High,24.95,Repeat,Regular Buyer,Increase
222,2023-12-19,East,Guwahati,Kirana,Coke,Carbonated,492,45,15,18819.0,26.8,5631.97,No,Direct,Bulk,29.93,Winter,Silver,Not Effective,High,25.3,Repeat,Discount Lover,Increase
223,2023-07-08,South,Chennai,Online,Limca,Carbonated,396,40,15,13464.0,22.7,4473.16,Yes,Distributor,Bulk,33.22,Monsoon,Bronze,Effective,High,24.77,Repeat,Discount Lover,Increase
224,2024-02-27,East,Kolkata,Kirana,Maaza,Juice,223,40,5,8474.0,23.06,3331.63,No,Distributor,High,39.32,Winter,Silver,Not Effective,Medium,25.3,Repeat,Regular Buyer,Decrease
225,2024-07-02,East,Patna,Online,Coke,Carbonated,380,50,5,18050.0,30.66,6400.14,Yes,Distributor,Bulk,35.46,Monsoon,Bronze,Effective,High,25.3,Repeat,Regular Buyer,Decrease
226,2024-11-18,North,Chandigarh,Kirana,Maaza,Juice,296,25,15,6290.0,19.3,576.39,Yes,Distributor,High,9.16,Winter,Silver,Effective,Medium,24.98,Repeat,Discount Lover,Increase
227,2023-05-01,South,Hyderabad,Online,Minute Maid,Juice,392,50,15,16660.0,35.43,2769.72,No,Distributor,Bulk,16.62,Summer,Bronze,Not Effective,High,24.77,Repeat,Discount Lover,Decrease
228,2023-11-26,East,Bhubaneswar,Kirana,Maaza,Juice,407,30,15,10378.5,20.84,1897.23,No,Direct,Bulk,18.28,Winter,Silver,Not Effective,High,25.3,Repeat,Discount Lover,Decrease
229,2023-04-11,West,Surat,Supermarket,Limca,Carbonated,421,45,15,16103.25,26.82,4810.7,No,Direct,Bulk,29.87,Summer,Gold,Not Effective,High,24.95,Repeat,Discount Lover,Increase
230,2024-07-30,West,Surat,Online,Coke,Carbonated,452,25,5,10735.0,16.65,3209.27,Yes,Direct,Bulk,29.9,Monsoon,Bronze,Effective,High,24.95,Repeat,Regular Buyer,Decrease
231,2023-12-04,West,Pune,Online,Sprite,Carbonated,127,35,5,4222.75,24.37,1127.33,No,Direct,Medium,26.7,Winter,Bronze,Not Effective,Low,24.95,Repeat,Regular Buyer,Increase
232,2024-10-19,West,Surat,Supermarket,Minute Maid,Juice,388,35,15,11543.0,25.85,1514.27,Yes,Distributor,Bulk,13.12,Monsoon,Gold,Effective,High,24.95,Repeat,Discount Lover,Increase
233,2024-10-19,East,Bhubaneswar,Online,Maaza,Juice,500,20,0,10000.0,10.45,4777.01,No,Distributor,Bulk,47.77,Monsoon,Bronze,Not Effective,High,25.3,Repeat,Premium Buyer,Decrease
234,2024-10-07,North,Lucknow,Kirana,Sprite,Carbonated,128,20,5,2432.0,13.03,763.6,Yes,Distributor,Medium,31.4,Monsoon,Silver,Not Effective,Low,24.98,Repeat,Regular Buyer,Decrease
235,2023-01-07,East,Guwahati,Kirana,Coke,Carbonated,282,40,15,9588.0,26.35,2156.45,Yes,Direct,High,22.49,Winter,Silver,Effective,Medium,25.3,Repeat,Discount Lover,No Data
236,2023-04-20,North,Lucknow,Kirana,Sprite,Carbonated,480,20,5,9120.0,13.72,2535.03,Yes,Direct,Bulk,27.8,Summer,Silver,Effective,High,24.98,Repeat,Regular Buyer,Decrease
237,2024-01-18,West,Surat,Online,Coke,Carbonated,217,35,5,7215.25,19.87,2903.13,No,Distributor,High,40.24,Winter,Bronze,Not Effective,Medium,24.95,Repeat,Regular Buyer,Increase
238,2024-01-24,North,Delhi,Supermarket,Limca,Carbonated,203,40,15,6902.0,20.11,2818.98,Yes,Distributor,High,40.84,Winter,Gold,Not Effective,Medium,24.98,Repeat,Discount Lover,Increase
239,2023-12-06,East,Guwahati,Supermarket,Minute Maid,Juice,299,50,0,14950.0,38.79,3352.6,No,Distributor,High,22.43,Winter,Gold,Not Effective,Medium,25.3,Repeat,Premium Buyer,Decrease
240,2023-03-18,East,Patna,Supermarket,Coke,Carbonated,360,30,0,10800.0,22.65,2644.61,Yes,Distributor,Bulk,24.49,Summer,Gold,Effective,High,25.3,Repeat,Premium Buyer,Decrease
241,2023-11-03,South,Kochi,Online,Coke,Carbonated,93,40,5,3534.0,30.19,726.02,No,Direct,Medium,20.54,Winter,Bronze,Not Effective,Low,24.77,Repeat,Regular Buyer,Decrease
242,2023-03-22,East,Bhubaneswar,Supermarket,Minute Maid,Juice,266,45,10,10773.0,28.4,3218.42,Yes,Direct,High,29.87,Summer,Gold,Effective,Medium,25.3,Repeat,Discount Lover,Increase
243,2024-10-11,East,Patna,Kirana,Coke,Carbonated,149,50,15,6332.5,30.34,1812.26,No,Direct,Medium,28.62,Monsoon,Silver,Not Effective,Low,25.3,Repeat,Discount Lover,Decrease
244,2024-09-25,South,Kochi,Supermarket,Coke,Carbonated,161,50,5,7647.5,26.23,3424.38,No,Direct,High,44.78,Monsoon,Gold,Not Effective,Medium,24.77,Repeat,Regular Buyer,Decrease
245,2024-01-05,South,Kochi,Kirana,Fanta,Carbonated,64,20,0,1280.0,12.67,469.22,No,Distributor,Medium,36.66,Winter,Silver,Not Effective,Low,24.77,Repeat,Premium Buyer,Increase
246,2024-03-17,South,Bengaluru,Online,Sprite,Carbonated,239,40,15,8126.0,21.08,3088.97,Yes,Distributor,High,38.01,Summer,Bronze,Not Effective,Medium,24.77,Repeat,Discount Lover,Decrease
247,2023-10-26,West,Surat,Supermarket,Coke,Carbonated,221,35,0,7735.0,23.38,2569.1,No,Distributor,High,33.21,Monsoon,Gold,Not Effective,Medium,24.95,Repeat,Premium Buyer,Decrease
248,2023-10-03,East,Bhubaneswar,Kirana,Sprite,Carbonated,164,30,15,4182.0,16.5,1475.2,Yes,Direct,High,35.27,Monsoon,Silver,Not Effective,Medium,25.3,Repeat,Discount Lover,Decrease
249,2024-01-05,West,Surat,Supermarket,Coke,Carbonated,138,25,15,2932.5,13.97,1005.11,No,Distributor,Medium,34.27,Winter,Gold,Not Effective,Low,24.95,Repeat,Discount Lover,Increase
250,2023-12-07,West,Mumbai,Kirana,Limca,Carbonated,440,40,15,14960.0,23.95,4420.02,No,Direct,Bulk,29.55,Winter,Silver,Not Effective,High,24.95,Repeat,Discount Lover,Increase
251,2024-09-09,South,Chennai,Kirana,Fanta,Carbonated,495,45,5,21161.25,24.9,8836.69,No,Direct,Bulk,41.76,Monsoon,Silver,Not Effective,High,24.77,Repeat,Regular Buyer,Decrease
252,2023-09-06,West,Surat,Supermarket,Maaza,Juice,176,35,10,5544.0,21.63,1737.86,No,Distributor,High,31.35,Monsoon,Gold,Not Effective,Medium,24.95,Repeat,Discount Lover,Decrease
253,2024-04-17,South,Bengaluru,Online,Minute Maid,Juice,492,45,5,21033.0,26.43,8027.98,No,Distributor,Bulk,38.17,Summer,Bronze,Not Effective,High,24.77,Repeat,Regular Buyer,Increase
254,2024-10-10,East,Guwahati,Kirana,Sprite,Carbonated,165,25,10,3712.5,17.86,764.89,No,Distributor,High,20.6,Monsoon,Silver,Not Effective,Medium,25.3,Repeat,Discount Lover,Increase
255,2024-02-15,East,Guwahati,Kirana,Maaza,Juice,283,40,15,9622.0,29.49,1276.71,No,Distributor,High,13.27,Winter,Silver,Not Effective,Medium,25.3,Repeat,Discount Lover,Decrease
